Name,Raw count,Avg. weight,Viability Ceiling,Abilities,Items,Spreads,Moves,Teammates,Checks and Counters
Blastoise, 31569                       , 0.000260719164581         , 80                  ,"['Torrent 71.649%', 'Rain Dish 28.351%']","['Leftovers 46.924%', 'White Herb 41.636%', 'Focus Sash  3.660%', 'Life Orb  2.547%', 'Heavy-Duty Boots  1.287%', 'Other  3.946%']","['Bold:252/0/252/0/4/0 42.983%', 'Modest:0/0/0/252/4/252 18.485%', 'Timid:0/0/0/252/4/252 13.928%', 'Modest:172/0/0/252/0/84  6.887%', 'Modest:120/0/0/252/4/132  2.826%', 'Adamant:4/252/0/0/0/252  1.985%', 'Other 12.905%']","['Scald 56.400%', 'Shell Smash 50.651%', 'Rapid Spin 50.481%', 'Toxic 45.744%', 'Flip Turn 45.173%', 'Ice Beam 32.150%', 'Aura Sphere 25.749%', 'Surf 21.053%', 'Terrain Pulse 17.162%', 'Dark Pulse 11.619%', 'Water Pulse  9.408%', 'Hydro Pump  7.658%', 'Focus Blast  6.085%', 'Earthquake  2.856%', 'Other 17.810%']","['Darmanitan +48.198%', 'Articuno +42.918%', 'Necrozma +42.599%', 'Nidoqueen +42.534%', 'Rillaboom +28.498%', 'Pelipper +17.877%', 'Decidueye +12.351%', 'Barraskewda +11.425%', 'Kingdra +9.174%', 'Polteageist +7.560%', 'Gyarados +5.763%', 'Silvally +5.486%']",[]
Araquanid, 23721                       , 0.000317905578809         , 82                  ,"['Water Bubble 90.910%', 'Water Absorb  9.090%']","['Heavy-Duty Boots 49.237%', 'Focus Sash 23.055%', 'Leftovers 14.705%', 'Choice Band  8.929%', 'Other  4.073%']","['Adamant:248/252/0/0/8/0 16.813%', 'Modest:252/0/140/116/0/0 13.232%', 'Brave:252/252/4/0/0/0 11.430%', 'Careful:252/4/0/0/252/0  9.672%', 'Careful:248/8/0/0/252/0  7.524%', 'Calm:252/0/0/4/252/0  5.659%', 'Other 35.671%']","['Toxic 76.690%', 'Liquidation 74.492%', 'Sticky Web 61.922%', 'Leech Life 31.082%', 'Scald 29.576%', 'Magic Coat 28.476%', 'Rest 22.685%', 'Infestation 20.387%', 'Sleep Talk 16.049%', 'Poison Jab  7.430%', 'Substitute  7.124%', 'Crunch  5.501%', 'Other 18.584%']","['Nidoking +21.202%', 'Dragonite +15.152%', 'Bewear +13.015%', 'Chansey +10.647%', 'Excadrill +9.838%', 'Zapdos-Galar +8.125%', 'Klefki +6.935%', 'Torkoal +6.704%', 'Conkeldurr +6.696%', 'Melmetal +6.605%', 'Galvantula +5.928%', 'Centiskorch +5.777%']",[]
Gardevoir, 41467                       , 0.000186662649001         , 80                  ,"['Trace 95.653%', 'Synchronize  4.285%', 'Telepathy  0.062%']","['Choice Scarf 65.845%', 'Choice Specs  8.214%', 'Life Orb  6.261%', 'Salac Berry  4.474%', 'Leftovers  3.583%', 'Assault Vest  1.629%', 'Starf Berry  1.479%', 'Light Clay  1.389%', 'Focus Sash  1.273%', 'Figy Berry  1.201%', 'Other  4.652%']","['Timid:0/0/0/252/4/252 78.615%', 'Timid:0/0/4/252/0/252  4.336%', 'Modest:0/0/0/252/4/252  3.556%', 'Timid:4/0/0/252/0/252  2.214%', 'Modest:104/0/20/232/136/16  1.413%', 'Timid:252/0/0/0/0/252  1.382%', 'Other  8.484%']","['Moonblast 90.594%', 'Psychic 64.493%', 'Trick 55.844%', 'Focus Blast 37.580%', 'Mystical Fire 34.514%', 'Psyshock 23.123%', 'Thunderbolt 16.510%', 'Energy Ball 11.223%', 'Healing Wish 10.405%', 'Calm Mind  9.612%', 'Stored Power  6.452%', 'Heal Bell  6.257%', 'Draining Kiss  5.327%', 'Shadow Ball  3.278%', 'Substitute  2.637%', 'Taunt  1.937%', 'Light Screen  1.838%', 'Other 18.377%']","['Salamence +40.280%', 'Hatterene +32.216%', 'Tangrowth +28.282%', 'Magnezone +23.502%', 'Blissey +22.113%', 'Metagross +9.354%', 'Sableye +8.038%', 'Blaziken +7.646%', 'Claydol +7.059%', 'Regieleki +7.007%', 'Linoone +6.966%', 'Grimmsnarl +6.247%']",[]
Steelix, 11036                       , 0.000725976079027         , 85                  ,"['Sturdy 80.564%', 'Rock Head 14.360%', 'Sheer Force  5.077%']","['Leftovers 78.654%', 'Rocky Helmet  9.833%', 'Weakness Policy  5.952%', 'Nothing  2.119%', 'Other  3.442%']","['Sassy:248/0/8/0/252/0 45.981%', 'Careful:252/4/0/0/252/0 15.812%', 'Impish:252/0/252/0/4/0 10.788%', 'Impish:252/0/252/0/0/4  8.399%', 'Jolly:0/252/0/0/4/252  5.699%', 'Careful:252/64/56/0/136/0  3.106%', 'Other 10.215%']","['Body Press 62.663%', 'Earthquake 56.143%', 'Gyro Ball 49.873%', 'Iron Defense 47.479%', 'Stealth Rock 33.731%', 'Protect 26.432%', 'Heavy Slam 22.008%', 'Toxic 21.634%', 'Iron Head 20.571%', 'Mud-Slap 15.668%', 'High Horsepower 11.614%', 'Fire Fang  7.904%', 'Head Smash  6.039%', 'Other 18.241%']","['Kyurem +47.688%', 'Tornadus-Therian +35.614%', 'Clefable +30.115%', 'Toxapex +29.810%', 'Ferrothorn +25.397%', 'Salamence +14.033%', 'Weezing-Galar +13.837%', 'Absol +13.082%', 'Buzzwole +11.178%', 'Sylveon +9.517%', 'Grimmsnarl +7.992%', 'Conkeldurr +7.333%']",[]
Virizion, 6424                        , 0.0010399311718           , 84                  ,['Justified 100.000%'],"['Life Orb 94.205%', 'Grassy Seed  3.929%', 'Other  1.867%']","['Timid:0/0/0/252/4/252 70.604%', 'Hasty:0/4/0/252/0/252 14.145%', 'Naive:0/252/0/4/0/252  5.711%', 'Impish:0/252/252/0/4/0  3.929%', 'Jolly:0/252/0/0/4/252  2.461%', 'Other  3.151%']","['Giga Drain 73.217%', 'Focus Blast 72.014%', 'Calm Mind 71.865%', 'Nature Power 70.461%', 'Close Combat 26.465%', 'Stone Edge 22.677%', 'Air Slash 21.764%', 'Leaf Storm 19.998%', 'Swords Dance  4.882%', 'Other 16.656%']","['Mamoswine +73.575%', 'Tapu Koko +65.030%', 'Mandibuzz +63.800%', 'Toxapex +59.979%', 'Heatran +54.530%', 'Talonflame +14.296%', 'Aromatisse +14.135%', 'Claydol +14.119%', 'Heliolisk +14.111%', 'Lycanroc +14.092%', 'Drifblim +3.201%', 'Hitmonlee +3.187%']",[]
Zoroark, 30935                       , 0.000223356523142         , 80                  ,['Illusion 100.000%'],"['Choice Scarf 29.007%', 'Choice Specs 27.142%', 'Focus Sash 18.535%', 'Ring Target 15.560%', 'Life Orb  6.840%', 'Other  2.916%']","['Timid:0/0/0/252/4/252 48.552%', 'Modest:0/0/0/252/4/252 29.020%', 'Timid:0/0/0/252/0/252  9.129%', 'Timid:4/0/0/252/0/252  2.670%', 'Timid:4/0/172/80/0/252  2.494%', 'Timid:252/0/0/4/0/252  2.326%', 'Other  5.810%']","['Flamethrower 79.191%', 'Dark Pulse 75.397%', 'Sludge Bomb 67.836%', 'Extrasensory 37.689%', 'Trick 29.989%', 'Nasty Plot 27.004%', 'Grass Knot 26.095%', 'Night Daze 18.148%', 'U-turn  9.242%', 'Focus Blast  8.907%', 'Knock Off  5.739%', 'Other 14.763%']","['Aegislash +35.130%', 'Bewear +28.146%', 'Azumarill +26.931%', 'Crawdaunt +24.335%', 'Tangrowth +23.615%', 'Regieleki +14.636%', 'Gengar +8.495%', 'Blaziken +8.244%', 'Swampert +5.159%', 'Tapu Koko +4.516%', 'Rotom-Wash +3.997%', 'Umbreon +3.663%']",[]
Corsola-Galar, 27390                       , 0.000232443017303         , 79                  ,"['Cursed Body 99.769%', 'Weak Armor  0.231%']","['Eviolite 99.770%', 'Other  0.230%']","['Bold:252/0/252/0/4/0 22.384%', 'Bold:252/0/252/4/0/0 20.715%', 'Careful:252/4/0/0/252/0 17.538%', 'Calm:252/0/4/0/252/0  8.139%', 'Modest:252/0/0/252/4/0  6.278%', 'Bold:248/0/252/0/8/0  5.309%', 'Other 19.638%']","['Strength Sap 99.275%', 'Will-O-Wisp 91.092%', 'Night Shade 64.090%', 'Stealth Rock 61.128%', 'Calm Mind 26.471%', 'Hex 26.016%', 'Haze 13.681%', 'Other 18.246%']","['Grimmsnarl +21.166%', 'Rotom-Wash +20.298%', 'Toxtricity +18.961%', 'Seismitoad +18.654%', 'Reuniclus +15.586%', 'Corviknight +13.396%', 'Dragapult +9.383%', 'Chansey +7.122%', 'Hatterene +6.740%', 'Incineroar +6.030%', 'Tentacruel +5.875%', 'Heracross +5.372%']",[]
Pyukumuku, 11724                       , 0.00055997107821          , 83                  ,"['Unaware 64.816%', 'Innards Out 35.184%']","['Leftovers 47.678%', 'Rocky Helmet 28.659%', 'Heavy-Duty Boots 15.200%', 'Aguav Berry  6.270%', 'Other  2.194%']","['Impish:252/0/252/0/4/0 35.304%', 'Naive:252/0/0/4/0/252 27.172%', 'Impish:252/0/212/0/44/0  8.154%', 'Bold:252/0/252/0/4/0  8.148%', 'Hasty:252/0/0/0/0/0  6.270%', 'Calm:252/0/4/0/252/0  4.434%', 'Other 10.519%']","['Recover 93.332%', 'Block 73.178%', 'Toxic 71.190%', 'Soak 66.626%', 'Taunt 28.999%', 'Spite 27.747%', 'Counter 12.256%', 'Mirror Coat  9.114%', 'Other 17.559%']","['Toxapex +52.839%', 'Chansey +35.367%', 'Eldegoss +34.468%', 'Hippowdon +28.023%', 'Skarmory +26.957%', 'Hydreigon +23.420%', 'Zapdos +16.878%', 'Garbodor +10.564%', 'Throh +10.562%', 'Cryogonal +10.540%', 'Audino +10.540%', 'Runerigus +10.536%']",[]
Chandelure, 42253                       , 0.000151748790848         , 81                  ,"['Flash Fire 71.109%', 'Infiltrator 22.265%', 'Flame Body  6.626%']","['Choice Specs 38.351%', 'Choice Scarf 32.565%', 'Heavy-Duty Boots 11.506%', 'Focus Sash  7.513%', 'Leftovers  4.237%', 'White Herb  2.630%', 'Other  3.197%']","['Timid:0/0/0/252/4/252 46.466%', 'Modest:0/0/0/252/4/252 15.192%', 'Timid:0/0/4/252/0/252  9.759%', 'Timid:4/0/0/252/0/252  5.356%', 'Quiet:248/8/0/252/0/0  3.821%', 'Modest:0/0/4/252/0/252  3.756%', 'Other 15.650%']","['Shadow Ball 87.251%', 'Flamethrower 63.014%', 'Energy Ball 55.609%', 'Trick 46.393%', 'Psychic 36.585%', 'Fire Blast 25.359%', 'Overheat 16.917%', 'Protect 10.593%', 'Hex 10.396%', 'Toxic  8.647%', 'Trick Room  8.485%', 'Calm Mind  6.716%', 'Dark Pulse  6.665%', 'Other 17.370%']","['Shuckle +24.878%', 'Tapu Lele +12.858%', 'Kartana +12.162%', 'Tapu Fini +8.685%', 'Kommo-o +7.371%', 'Hatterene +6.457%', 'Melmetal +6.419%', 'Mamoswine +5.432%', 'Weavile +4.195%', 'Blaziken +3.941%', 'Ribombee +3.534%', 'Orbeetle +3.218%']",[]
Accelgor, 15305                       , 0.000361293958517         , 80                  ,"['Unburden 92.633%', 'Hydration  3.815%', 'Sticky Hold  3.552%']","['Focus Sash 86.415%', 'Throat Spray  6.179%', 'Choice Scarf  5.600%', 'Other  1.806%']","['Jolly:248/0/0/0/8/252 61.470%', 'Timid:252/0/0/0/4/252  9.152%', 'Timid:148/0/0/108/0/252  7.544%', 'Modest:0/0/0/252/4/252  7.280%', 'Timid:248/0/0/0/8/252  4.864%', 'Timid:252/0/0/4/0/252  4.096%', 'Other  5.594%']","['Final Gambit 91.792%', 'U-turn 66.603%', 'Toxic Spikes 66.475%', 'Yawn 63.087%', 'Spikes 25.069%', 'Encore 24.811%', 'Bug Buzz 19.209%', 'Knock Off 11.806%', 'Focus Blast  9.192%', 'Sludge Bomb  7.017%', 'Other 14.939%']","['Suicune +60.151%', 'Zapdos +50.351%', 'Rillaboom +44.091%', 'Heatran +38.563%', 'Corviknight +37.909%', 'Mamoswine +10.502%', 'Zapdos-Galar +10.191%', 'Dragonite +9.022%', 'Blacephalon +6.501%', 'Rotom-Wash +5.901%', 'Keldeo +5.813%', 'Escavalier +5.217%']",[]
Avalugg, 7437                        , 0.000729472805465         , 85                  ,"['Sturdy 94.806%', 'Ice Body  4.517%', 'Own Tempo  0.677%']","['Heavy-Duty Boots 83.552%', 'Leftovers 16.385%', 'Other  0.063%']","['Impish:252/0/252/0/4/0 56.272%', 'Impish:252/4/252/0/0/0 18.190%', 'Bold:252/0/252/0/4/0 11.280%', 'Impish:248/0/252/0/8/0  8.885%', 'Careful:252/4/0/0/252/0  4.200%', 'Other  1.173%']","['Recover 99.494%', 'Body Press 98.844%', 'Rapid Spin 94.785%', 'Toxic 73.947%', 'Iron Defense 15.241%', 'Other 17.689%']","['Ninetales-Alola +66.502%', 'Arctozolt +62.890%', 'Sandslash-Alola +62.579%', 'Mamoswine +61.598%', 'Weavile +58.047%', 'Umbreon +12.816%', 'Shedinja +10.458%', 'Jellicent +8.939%', 'Chansey +5.404%', 'Aurorus +4.539%', 'Arctovish +4.242%', 'Skarmory +3.951%']",[]
Tyrantrum, 13599                       , 0.000409633872548         , 83                  ,"['Rock Head 97.895%', 'Strong Jaw  2.105%']","['Choice Band 35.089%', 'Life Orb 29.968%', 'Choice Scarf 14.175%', 'Weakness Policy  8.078%', 'Rock Incense  5.487%', 'Hard Stone  3.943%', 'Other  3.260%']","['Jolly:0/252/0/0/4/252 37.191%', 'Adamant:0/252/4/0/0/252 16.762%', 'Jolly:4/252/0/0/0/252 11.737%', 'Serious:8/252/0/0/0/248 10.890%', 'Adamant:0/252/0/0/4/252  6.707%', 'Adamant:0/28/228/0/0/252  3.992%', 'Other 12.721%']","['Head Smash 99.422%', 'Close Combat 79.443%', 'Dragon Claw 53.361%', 'Dragon Dance 49.687%', 'Earthquake 46.334%', 'Ice Fang 27.077%', 'Outrage 21.856%', 'Hone Claws  4.190%', 'Other 18.630%']","['Zapdos-Galar +19.594%', 'Sandaconda +14.628%', 'Thundurus-Therian +14.256%', 'Shuckle +12.012%', 'Aegislash +11.380%', 'Slowking +10.047%', 'Volcarona +9.403%', 'Rillaboom +6.765%', 'Blissey +5.558%', 'Roserade +5.457%', 'Blaziken +5.426%', 'Magnezone +4.487%']",[]
Thundurus, 13345                       , 0.000400177425883         , 82                  ,"['Prankster 92.290%', 'Defiant  7.710%']","['Heavy-Duty Boots 80.705%', 'Life Orb  6.074%', 'Muscle Band  3.334%', 'Leftovers  2.905%', 'Choice Specs  1.868%', 'Nothing  1.606%', 'Other  3.508%']","['Timid:0/0/4/252/0/252 50.960%', 'Hasty:0/252/0/4/0/252 19.630%', 'Timid:0/0/0/252/4/252 12.831%', 'Jolly:4/252/0/0/0/252  4.186%', 'Naive:0/252/0/4/0/252  3.531%', 'Hasty:0/4/0/252/0/252  1.863%', 'Other  7.000%']","['Thunderbolt 76.108%', 'Focus Blast 64.635%', 'Nasty Plot 60.754%', 'Weather Ball 51.842%', 'Thunder Wave 29.727%', 'Knock Off 28.388%', 'Defog 20.420%', 'Wild Charge 15.831%', 'Superpower 10.949%', 'U-turn  5.388%', 'Taunt  5.309%', 'Substitute  5.200%', 'Thunder Punch  4.458%', 'Grass Knot  4.452%', 'Other 16.539%']","['Arctozolt +49.192%', 'Ninetales-Alola +46.864%', 'Dragapult +27.527%', 'Landorus-Therian +25.220%', 'Mandibuzz +15.143%', 'Alakazam +13.775%', 'Blacephalon +12.798%', 'Volcarona +8.955%', 'Excadrill +8.544%', 'Tapu Lele +7.709%', 'Kartana +7.076%', 'Palossand +3.340%']",[]
Whimsicott, 22227                       , 0.000268977686293         , 84                  ,"['Prankster 76.987%', 'Chlorophyll 21.924%', 'Infiltrator  1.089%']","['Leftovers 71.696%', 'Life Orb 10.321%', 'Focus Sash  9.559%', 'Eject Button  1.323%', 'Choice Scarf  1.131%', 'Ring Target  0.965%', 'Babiri Berry  0.907%', 'Other  4.099%']","['Timid:0/0/4/252/0/252 32.641%', 'Timid:252/0/228/0/0/28 17.097%', 'Bold:252/0/252/0/4/0 13.379%', 'Bold:248/0/252/8/0/0  7.012%', 'Bold:252/0/252/4/0/0  6.771%', 'Timid:0/0/0/252/4/252  4.606%', 'Other 18.494%']","['Encore 76.897%', 'Moonblast 53.466%', 'Leech Seed 46.389%', 'Substitute 40.064%', 'Defog 26.709%', 'Cotton Guard 24.879%', 'Memento 21.066%', 'Growth 20.953%', 'Psychic 20.690%', 'Tailwind 16.452%', 'Taunt 11.725%', 'Giga Drain  8.810%', 'Cotton Spore  6.226%', 'Stun Spore  3.445%', 'Protect  3.049%', 'Other 19.180%']","['Torkoal +21.541%', 'Thundurus-Therian +21.327%', 'Ditto +21.107%', 'Aerodactyl +16.436%', 'Mimikyu +16.401%', 'Espeon +16.295%', 'Venusaur +12.896%', 'Volcarona +11.538%', 'Gourgeist-Super +10.545%', 'Gengar +7.366%', 'Cradily +7.313%', 'Rotom-Mow +7.294%']",[]
Celebi, 8501                        , 0.000686167152051         , 81                  ,['Natural Cure 100.000%'],"['Colbur Berry 61.683%', 'Focus Sash 14.570%', 'Leftovers 11.040%', 'Rocky Helmet  5.988%', 'Life Orb  3.964%', 'Other  2.754%']","['Bold:248/0/220/4/18/20 55.319%', 'Timid:0/0/0/252/4/252 16.702%', 'Timid:0/0/36/220/0/252  5.104%', 'Calm:252/0/0/0/220/36  4.038%', 'Bold:252/0/252/0/4/0  3.531%', 'Jolly:252/0/4/0/0/252  3.207%', 'Other 12.098%']","['Stealth Rock 85.945%', 'Recover 69.779%', 'Giga Drain 64.402%', 'Thunder Wave 60.003%', 'Healing Wish 23.653%', 'Earth Power 21.460%', 'Leaf Storm 18.905%', 'U-turn 10.585%', 'Psychic  7.524%', 'Heal Bell  6.270%', 'Nasty Plot  5.060%', 'Leech Seed  3.537%', 'Energy Ball  2.440%', 'Protect  2.167%', 'Other 18.270%']","['Umbreon +55.791%', 'Rotom-Heat +55.158%', 'Corviknight +42.319%', 'Toxapex +39.134%', 'Dragapult +34.067%', 'Regieleki +15.850%', 'Jirachi +12.222%', 'Kommo-o +10.365%', 'Dragonite +4.942%', 'Seismitoad +2.915%', 'Machamp +2.125%', 'Pangoro +1.827%']",[]
Lycanroc, 6113                        , 0.000897371472727         , 84                  ,"['Sand Rush 87.901%', 'Steadfast  9.818%', 'Keen Eye  2.281%']","['Assault Vest 36.472%', 'Life Orb 31.476%', 'Focus Sash 24.495%', 'Heavy-Duty Boots  5.081%', 'Other  2.476%']","['Adamant:0/252/0/0/192/64 36.472%', 'Jolly:0/252/0/0/4/252 21.019%', 'Adamant:0/252/0/0/84/172 13.177%', 'Jolly:0/252/0/0/0/252 10.202%', 'Jolly:0/252/0/4/0/252  6.931%', 'Adamant:176/252/16/0/4/60  5.081%', 'Other  7.118%']","['Close Combat 75.151%', 'Accelerock 62.729%', 'Stone Edge 61.929%', 'Iron Head 36.515%', 'Play Rough 36.485%', 'Psychic Fangs 33.458%', 'Stealth Rock 24.751%', 'Endeavor 24.448%', 'Taunt 24.324%', 'Swords Dance 18.404%', 'Other  1.805%']","['Dracozolt +48.660%', 'Hippowdon +42.805%', 'Moltres +34.865%', 'Excadrill +28.855%', 'Garchomp +24.533%', 'Aromatisse +17.864%', 'Claydol +17.848%', 'Talonflame +17.846%', 'Heliolisk +17.844%', 'Virizion +17.807%', 'Regidrago +9.953%', 'Nidoking +7.905%']",[]
Galvantula, 37393                       , 0.000140020042272         , 76                  ,"['Compound Eyes 96.756%', 'Swarm  1.717%', 'Unnerve  1.527%']","['Focus Sash 84.695%', 'Choice Specs  9.325%', 'Heavy-Duty Boots  1.592%', 'Other  4.388%']","['Timid:0/0/0/252/4/252 66.816%', 'Timid:48/0/0/252/0/208  8.292%', 'Timid:4/0/0/252/0/252  5.337%', 'Jolly:0/0/0/252/4/252  4.957%', 'Modest:4/0/0/252/0/252  2.446%', 'Naive:0/252/0/4/0/252  2.269%', 'Other  9.883%']","['Sticky Web 90.264%', 'Thunder 83.836%', 'Volt Switch 48.799%', 'Bug Buzz 45.801%', 'Thunder Wave 45.194%', 'Giga Drain 36.521%', 'Toxic 15.379%', 'Energy Ball 15.032%', 'Other 19.175%']","['Volcarona +16.701%', 'Zapdos-Galar +16.563%', 'Melmetal +14.358%', 'Rhyperior +10.523%', 'Araquanid +8.684%', 'Centiskorch +8.466%', 'Buzzwole +8.066%', 'Victini +7.561%', 'Blaziken +5.441%', 'Alakazam +5.277%', 'Scizor +5.242%', 'Polteageist +4.949%']",[]
Mienshao, 18115                       , 0.000302816725054         , 80                  ,"['Regenerator 54.827%', 'Reckless 44.095%', 'Inner Focus  1.079%']","['Choice Band 44.037%', 'Life Orb 35.881%', 'Assault Vest  8.923%', 'Protective Pads  4.901%', 'Choice Scarf  3.678%', 'Other  2.580%']","['Jolly:0/252/4/0/0/252 35.651%', 'Jolly:0/252/0/0/4/252 33.834%', 'Jolly:32/244/0/0/0/232  6.227%', 'Jolly:132/0/0/0/136/240  6.168%', 'Adamant:0/252/0/0/4/252  5.740%', 'Jolly:4/252/0/0/0/252  5.135%', 'Other  7.245%']","['U-turn 93.011%', 'Knock Off 87.414%', 'High Jump Kick 58.597%', 'Poison Jab 41.796%', 'Close Combat 41.022%', 'Stone Edge 30.909%', 'Fake Out 27.978%', 'Other 19.273%']","['Tyranitar +33.563%', 'Kartana +28.421%', 'Tapu Fini +25.634%', 'Corviknight +23.788%', 'Tapu Lele +22.937%', 'Celesteela +6.684%', 'Amoonguss +5.654%', 'Gengar +5.363%', 'Reuniclus +5.271%', 'Heliolisk +4.299%', 'Tentacruel +4.213%', 'Tornadus-Therian +4.125%']",[]
Tauros, 8227                        , 0.000572472802838         , 83                  ,"['Sheer Force 99.456%', 'Intimidate  0.524%', 'Anger Point  0.021%']","['Life Orb 99.031%', 'Other  0.969%']","['Naive:0/252/0/4/0/252 93.631%', 'Naive:0/236/0/20/0/252  2.543%', 'Other  3.825%']","['Body Slam 99.356%', 'Fire Blast 94.724%', 'Earthquake 94.696%', 'Blizzard 72.865%', 'Work Up 21.424%', 'Other 16.935%']","['Toxapex +71.242%', 'Inteleon +66.606%', 'Klefki +66.322%', 'Toxtricity +65.621%', 'Landorus-Therian +31.463%', 'Mamoswine +18.472%', 'Mandibuzz +11.114%', 'Moltres +1.182%', 'Goodra +0.930%', 'Ferrothorn +0.743%']",[]
Exploud, 10110                       , 0.000442417824491         , 82                  ,"['Scrappy 99.998%', 'Soundproof  0.002%']","['Choice Specs 73.056%', 'Sitrus Berry 19.668%', 'Life Orb  5.474%', 'Other  1.802%']","['Modest:0/0/0/252/4/252 31.189%', 'Modest:0/0/4/252/0/252 22.143%', 'Hasty:208/0/0/48/0/252 19.668%', 'Timid:0/0/0/252/4/252 10.712%', 'Modest:252/0/0/252/4/0  9.053%', 'Modest:60/0/0/252/0/196  1.484%', 'Other  5.749%']","['Boomburst 99.999%', 'Focus Blast 68.446%', 'Overheat 59.633%', 'Surf 47.432%', 'Ice Beam 30.025%', 'Hammer Arm 20.144%', 'Taunt 20.143%', 'Whirlpool 20.139%', 'Fire Blast 11.239%', 'Flamethrower 10.751%', 'Other 12.048%']","['Slowbro +43.656%', 'Heatran +40.965%', 'Zapdos-Galar +40.334%', 'Kartana +36.470%', 'Garchomp +23.155%', 'Inteleon +13.335%', 'Tangrowth +8.878%', 'Weezing-Galar +5.997%', 'Electivire +5.448%', 'Haxorus +5.002%', 'Buzzwole +4.978%', 'Tapu Koko +4.885%']",[]
Escavalier, 10802                       , 0.000418070799663         , 78                  ,"['Overcoat 57.835%', 'Swarm 39.764%', 'Shell Armor  2.401%']","['Choice Band 46.010%', 'Leftovers 34.132%', 'Assault Vest 19.080%', 'Other  0.779%']","['Adamant:132/252/0/0/0/124 37.077%', 'Adamant:120/252/0/0/0/136 27.322%', 'Adamant:252/124/0/0/128/4 11.605%', 'Adamant:248/252/0/0/8/0  7.689%', 'Careful:208/56/28/0/216/0  5.877%', 'Impish:216/0/96/0/112/84  4.434%', 'Other  5.995%']","['Megahorn 88.351%', 'Drill Run 67.903%', 'Close Combat 61.161%', 'Knock Off 59.030%', 'Iron Head 58.608%', 'Swords Dance 33.594%', 'Metal Burst 13.784%', 'Other 17.571%']","['Tangrowth +31.521%', 'Magnezone +27.628%', 'Tapu Fini +26.574%', 'Garchomp +26.243%', 'Mandibuzz +24.918%', 'Swampert +20.821%', 'Corviknight +16.381%', 'Umbreon +12.286%', 'Rillaboom +10.903%', 'Accelgor +6.326%', 'Slowbro +6.255%', 'Bouffalant +6.018%']",[]
Articuno, 7221                        , 0.000675699814596         , 80                  ,"['Pressure 99.271%', 'Snow Cloak  0.729%']","['Heavy-Duty Boots 91.030%', 'Choice Specs  5.148%', 'Other  3.821%']","['Calm:248/0/0/0/204/56 72.766%', 'Timid:0/0/0/252/4/252  9.957%', 'Calm:248/0/0/0/252/8  6.820%', 'Timid:0/0/4/252/0/252  2.790%', 'Calm:248/0/0/8/252/0  2.319%', 'Bold:144/0/48/252/62/0  1.660%', 'Other  3.688%']","['Freeze-Dry 98.981%', 'Roost 87.909%', 'U-turn 80.264%', 'Heal Bell 73.926%', 'Hurricane 13.052%', 'Defog 12.304%', 'Toxic 10.904%', 'Ice Beam 10.127%', 'Other 12.533%']","['Darmanitan +74.114%', 'Blastoise +72.831%', 'Necrozma +72.485%', 'Nidoqueen +72.407%', 'Rillaboom +55.484%', 'Pelipper +6.206%', 'Zapdos-Galar +4.845%', 'Barraskewda +4.565%', 'Gengar +2.085%', 'Thundurus-Therian +2.062%', 'Blaziken +1.851%', 'Rotom-Mow +1.547%']",[]
Bewear, 8737                        , 0.00058629261652          , 79                  ,"['Fluffy 99.978%', 'Unnerve  0.021%', 'Klutz  0.001%']","['Rocky Helmet 84.345%', 'Choice Band 12.685%', 'Other  2.970%']","['Impish:252/4/252/0/0/0 83.373%', 'Adamant:0/252/0/0/4/252  9.000%', 'Jolly:0/252/0/0/4/252  1.925%', 'Adamant:120/128/252/0/0/8  1.716%', 'Other  3.987%']","['Body Slam 85.948%', 'Bulk Up 84.726%', 'Rest 83.404%', 'Sleep Talk 83.402%', 'Close Combat 14.290%', 'Double-Edge 13.116%', 'Ice Punch 10.934%', 'Earthquake  9.962%', 'Other 14.218%']","['Zoroark +40.294%', 'Aegislash +38.179%', 'Azumarill +38.143%', 'Chansey +37.483%', 'Crawdaunt +36.512%', 'Tangrowth +35.772%', 'Excadrill +33.828%', 'Dragonite +33.340%', 'Tyranitar +31.689%', 'Araquanid +21.089%', 'Trevenant +19.479%', 'Scyther +7.189%']",[]
Toxicroak, 14773                       , 0.000318506399332         , 77                  ,"['Dry Skin 97.309%', 'Poison Touch  2.677%', 'Anticipation  0.014%']","['Life Orb 40.499%', 'Black Sludge 26.117%', 'Choice Band 20.668%', 'Blunder Policy  4.764%', 'Focus Sash  3.191%', 'Other  4.761%']","['Jolly:0/252/0/0/4/252 64.637%', 'Jolly:0/252/28/0/0/224  8.640%', 'Jolly:4/252/0/0/0/252  4.992%', 'Adamant:0/252/0/0/4/252  4.724%', 'Jolly:0/252/0/0/0/252  3.837%', 'Adamant:252/252/0/0/0/4  2.973%', 'Other 10.198%']","['Drain Punch 91.721%', 'Gunk Shot 84.348%', 'Swords Dance 71.736%', 'Sucker Punch 50.205%', 'Earthquake 34.336%', 'Ice Punch 21.041%', 'Substitute 13.778%', 'Poison Jab 13.728%', 'Other 19.107%']","['Grimmsnarl +31.120%', 'Rotom-Wash +29.418%', 'Kommo-o +28.486%', 'Aegislash +27.992%', 'Moltres +20.256%', 'Latios +18.077%', 'Swampert +16.576%', 'Pelipper +14.479%', 'Weavile +13.848%', 'Seismitoad +12.809%', 'Clefable +9.412%', 'Barraskewda +8.377%']",[]
